政令,明治五年太政官布告第三百三十七号,明治五年太政官布告第三百三十七号（改暦ノ布告）,かいれきのふこく,105DF0000000337,改暦の布告
法律,昭和三十三年法律第六号,銃砲刀剣類所持等取締法,じゅうほうとうけんるいしょじとうとりしまりほう,333AC0000000006,銃刀法
法律,昭和三十三年法律第十七号,婦人補導院法,ふじんほどういんほう,333AC0000000017
法律,昭和三十三年法律第三十号,地すべり等防止法,じすべりとうぼうしほう,333AC0000000030
法律,昭和三十三年法律第三十四号,道路整備事業に係る国の財政上の特別措置に関する法律,どうろせいびじぎょうにかかるくにのざいせいじょうのとくべつそちにかんするほうりつ,333AC0000000034,道路整備財源特例法,道路財特法,道路整備事業財政特別措置法,道路特例法
法律,昭和三十三年法律第五十六号,学校保健安全法,がっこうほけんあんぜんほう,333AC0000000056
法律,昭和三十三年法律第五十七号,分収林特別措置法,ぶんしゅうりんとくべつそちほう,333AC0000000057
法律,昭和三十三年法律第七十九号,下水道法,げすいどうほう,333AC0000000079
法律,昭和三十三年法律第八十一号,義務教育諸学校等の施設費の国庫負担等に関する法律,ぎむきょういくしょがっこうとうのしせつひのこっこふたんとうにかんするほうりつ,333AC0000000081,施設費負担法
法律,昭和三十三年法律第八十四号,工業用水道事業法,こうぎょうようすいどうじぎょうほう,333AC0000000084
法律,昭和三十三年法律第九十八号,首都圏の近郊整備地帯及び都市開発区域の整備に関する法律,しゅとけんのきんこうせいびちたいおよびとしかいはつくいきのせいびにかんするほうりつ,333AC0000000098
法律,昭和三十三年法律第百六号,企業担保法,きぎょうたんぽほう,333AC0000000106
法律,昭和三十三年法律第百九号,証人等の被害についての給付に関する法律,しょうにんとうのひがいについてのきゅうふにかんするほうりつ,333AC0000000109
法律,昭和三十三年法律第百十六号,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律,こうりつぎむきょういくしょがっこうのがっきゅうへんせいおよびきょうしょくいんていすうのひょうじゅんにかんするほうりつ,333AC0000000116,義務教育標準法,義務標準法,義務教育諸学校標準法
法律,昭和三十三年法律第百二十六号,旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する法律,きゅうれいによるきょうさいくみあいとうからのねんきんじゅきゅうしゃのためのとくべつそちほうとうのきていによるねんきんのがくのかいていにかんするほうりつ,333AC0000000126
法律,昭和三十三年法律第百二十八号,国家公務員共済組合法,こっかこうむいんきょうさいくみあいほう,333AC0000000128,国公共済法
法律,昭和三十三年法律第百二十九号,国家公務員共済組合法の長期給付に関する施行法,こっかこうむいんきょうさいくみあいほうのちょうききゅうふにかんするせこうほう,333AC0000000129,国公共済法の長期給付に関する施行法
法律,昭和三十三年法律第百三十八号,電話加入権質に関する臨時特例法,でんわかにゅうけんしつにかんするりんじとくれいほう,333AC0000000138,電質法
法律,昭和三十三年法律第百五十号,航空機工業振興法,こうくうきこうぎょうしんこうほう,333AC0000000150
法律,昭和三十三年法律第百六十二号,放射線障害防止の技術的基準に関する法律,ほうしゃせんしょうがいぼうしのぎじゅつてききじゅんにかんするほうりつ,333AC0000000162
法律,昭和三十三年法律第百七十八号,産業投資特別会計の貸付の財源に充てるための外貨債の発行に関する法律,さんぎょうとうしとくべつかいけいのかしつけのざいげんにみてるためのがいかさいのはっこうにかんするほうりつ,333AC0000000178
法律,昭和三十三年法律第百九十二号,国民健康保険法,こくみんけんこうほけんほう,333AC0000000192,国保法,国健保法
法律,昭和三十三年法律第百九十三号,国民健康保険法施行法　抄,こくみんけんこうほけんほうせこうほう　しょう,333AC0000000193,国保法施行法　抄,国健保法施行法　抄
法律,昭和三十三年法律第百四十七号,調理師法,ちょうりしほう,333AC0100000147
法律,昭和三十三年法律第七十二号,台風常襲地帯における災害の防除に関する特別措置法,たいふうじょうしゅうちたいにおけるさいがいのぼうじょにかんするとくべつそちほう,333AC1000000072
法律,昭和三十三年法律第七十六号,臨床検査技師等に関する法律,りんしょうけんさぎしとうにかんするほうりつ,333AC1000000076
法律,昭和三十三年法律第百三十四号,水洗炭業に関する法律,すいせんたんぎょうにかんするほうりつ,333AC1000000134
法律,昭和三十三年法律第百三十五号,たばこ耕作組合法,たばここうさくくみあいほう,333AC1000000135
法律,昭和三十三年法律第百五十八号,駐留軍関係離職者等臨時措置法,ちゅうりゅうぐんかんけいりしょくしゃとうりんじそちほう,333AC1000000158,駐留軍法
政令,昭和三十三年政令第三十三号,銃砲刀剣類所持等取締法施行令,じゅうほうとうけんるいしょじとうとりしまりほうせこうれい,333CO0000000033,銃刀法施行令
政令,昭和三十三年政令第四十三号,中小企業等協同組合法施行令,ちゅうしょうきぎょうとうきょうどうくみあいほうせこうれい,333CO0000000043,中協法施行令
政令,昭和三十三年政令第四十五号,中小企業団体の組織に関する法律施行令,ちゅうしょうきぎょうだんたいのそしきにかんするほうりつせこうれい,333CO0000000045,中小企業団体法施行令
政令,昭和三十三年政令第六十号,日本銀行に交付した国債の元利払資金の戻入期限の特例に関する政令,にほんぎんこうにこうふしたこくさいのがんりふつしきんのれいにゅうきげんのとくれいにかんするせいれい,333CO0000000060
政令,昭和三十三年政令第百十二号,地すべり等防止法施行令,じすべりとうぼうしほうせこうれい,333CO0000000112
政令,昭和三十三年政令第百十七号,地方交付税法施行令,ちほうこうふぜいほうせこうれい,333CO0000000117,交付税法施行令
政令,昭和三十三年政令第百三十一号,駐留軍関係離職者等臨時措置法施行令,ちゅうりゅうぐんかんけいりしょくしゃとうりんじそちほうせこうれい,333CO0000000131,駐留軍法施行令
政令,昭和三十三年政令第百三十五号,放射線審議会令,ほうしゃせんしんぎかいれい,333CO0000000135
政令,昭和三十三年政令第百六十四号,一般国道の指定区間を指定する政令,いっぱんこくどうのしていくかんをしていするせいれい,333CO0000000164
政令,昭和三十三年政令第百七十四号,学校保健安全法施行令,がっこうほけんあんぜんほうせこうれい,333CO0000000174
政令,昭和三十三年政令第百八十号,電話加入権質に関する臨時特例法施行令,でんわかにゅうけんしつにかんするりんじとくれいほうせこうれい,333CO0000000180,電質法施行令
政令,昭和三十三年政令第百八十五号,社会福祉法施行令,しゃかいふくしほうせこうれい,333CO0000000185,社福法施行令
政令,昭和三十三年政令第百八十七号,企業担保登記登録令,きぎょうたんぽとうきとうろくれい,333CO0000000187
政令,昭和三十三年政令第百八十九号,義務教育諸学校等の施設費の国庫負担等に関する法律施行令,ぎむきょういくしょがっこうとうのしせつひのこっこふたんとうにかんするほうりつせこうれい,333CO0000000189,施設費負担法施行令
政令,昭和三十三年政令第二百二号,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律施行令,こうりつぎむきょういくしょがっこうのがっきゅうへんせいおよびきょうしょくいんていすうのひょうじゅんにかんするほうりつせこうれい,333CO0000000202,義務標準法施行令,義務教育諸学校標準法施行令,義務教育標準法施行令
政令,昭和三十三年政令第二百七号,国家公務員共済組合法施行令,こっかこうむいんきょうさいくみあいほうせこうれい,333CO0000000207,国公共済法施行令
政令,昭和三十三年政令第二百十六号,台風常襲地帯の指定基準に関する政令,たいふうじょうしゅうちたいのしていきじゅんにかんするせいれい,333CO0000000216
政令,昭和三十三年政令第二百二十六号,臨床検査技師等に関する法律施行令,りんしょうけんさぎしとうにかんするほうりつせこうれい,333CO0000000226
政令,昭和三十三年政令第二百二十七号,証人等の被害についての給付に関する法律施行令,しょうにんとうのひがいについてのきゅうふにかんするほうりつせこうれい,333CO0000000227
政令,昭和三十三年政令第二百五十六号,鉄道軌道整備法施行令,てつどうきどうせいびほうせこうれい,333CO0000000256
政令,昭和三十三年政令第二百七十九号,お年玉付郵便葉書等に関する法律施行令,おとしだまつきゆうびんはがきとうにかんするほうりつせこうれい,333CO0000000279,お年玉法施行令
政令,昭和三十三年政令第二百九十一号,工業用水道事業法施行令,こうぎょうようすいどうじぎょうほうせこうれい,333CO0000000291
政令,昭和三十三年政令第三百三号,調理師法施行令,ちょうりしほうせこうれい,333CO0000000303
政令,昭和三十三年政令第三百七号,電波法関係手数料令,でんぱほうかんけいてすうりょうれい,333CO0000000307
政令,昭和三十三年政令第三百十五号,産業教育手当の支給を受ける実習助手の範囲を定める政令,さんぎょうきょういくてあてのしきゅうをうけるじっしゅうじょしゅのはんいをさだめるせいれい,333CO0000000315
政令,昭和三十三年政令第三百三十七号,産業投資特別会計の貸付の財源に充てるための外貨債の発行に関する法律に基く外貨債の利子の非課税等に関する規定の適用を受けない者の範囲を定める政令,さんぎょうとうしとくべつかいけいのかしつけのざいげんにみてるためのがいかさいのはっこうにかんするほうりつにもとづくがいかさいのりしのひかぜいとうにかんするきていのてきようをうけないもののはんいをさだめるせいれい,333CO0000000337
政令,昭和三十三年政令第三百四十一号,国家公務員宿舎法施行令,こっかこうむいんしゅくしゃほうせこうれい,333CO0000000341
政令,昭和三十三年政令第三百六十二号,国民健康保険法施行令,こくみんけんこうほけんほうせこうれい,333CO0000000362,国保法施行令,国健保法施行令
府省令,昭和三十三年総理府令第一号,防衛省所管に属する物品の無償貸付及び譲与等に関する省令,ぼうえいしょうしょかんにぞくするぶっぴんのむしょうかしつけおよびじょうよとうにかんするしょうれい,333M50000002001
府省令,昭和三十三年総理府令第十六号,銃砲刀剣類所持等取締法施行規則,じゅうほうとうけんるいしょじとうとりしまりほうせこうきそく,333M50000002016,銃刀法施行規則
府省令,昭和三十三年総理府令第二十八号,防衛装備庁受託試験研究規則,ぼうえいそうびちょうじゅたくしけんけんきゅうきそく,333M50000002028
府省令,昭和三十三年総理府令第三十六号,駐留軍関係離職者等臨時措置法に基づく特別給付金の支給に関する省令,ちゅうりゅうぐんかんけいりしょくしゃとうりんじそちほうにもとづくとくべつきゅうふきんのしきゅうにかんするしょうれい,333M50000002036
府省令,昭和三十三年総理府令第三十九号,消防施設強化促進法第五条の規定に基く補助金の交付申請書の提出に関する総理府令,しょうぼうしせつきょうかそくしんほうだいごじょうのきていにもとづくほじょきんのこうふしんせいしょのていしゅつにかんするそうりふれい,333M50000002039
府省令,昭和三十三年総理府令第五十七号,地方公務員給与実態調査規則,ちほうこうむいんきゅうよじったいちょうさきそく,333M50000002057
府省令,昭和三十三年総理府令第五十九号,台風常襲地帯の指定基準に関する政令第一号に規定する期間を定める内閣府令,たいふうじょうしゅうちたいのしていきじゅんにかんするせいれいだいいちごうにきていするきかんをさだめるそうりふれい,333M50000002059
府省令,昭和三十三年法務省令第八号,婦人補導院処遇規則,ふじんほどういんしょぐうきそく,333M50000010008
府省令,昭和三十三年法務省令第九号,保護具の製式,ほごぐのせいしき,333M50000010009
府省令,昭和三十三年法務省令第三十八号,企業担保登記規則,きぎょうたんぽとうききそく,333M50000010038
府省令,昭和三十三年法務省令第四十三号,証人等の被害についての給付に関する法律施行規則,しょうにんとうのひがいについてのきゅうふにかんするほうりつせこうきそく,333M50000010043
府省令,昭和三十三年大蔵省令第十七号,日本銀行に交付した国債元利払資金の残額の報告期限の特例に関する省令,にほんぎんこうにこうふしたこくさいがんりふつしきんのざんがくのほうこくきげんのとくれいにかんするしょうれい,333M50000040017
府省令,昭和三十三年大蔵省令第十九号,アメリカ合衆国軍隊の構成員等の免税輸入物品の譲渡申告書等の様式を定める省令,あめりかがっしゅうこくぐんたいのこうせいいんとうのめんぜいゆにゅうぶつひんのじょうとしんこくしょとうのようしきをさだめるしょうれい,333M50000040019
府省令,昭和三十三年大蔵省令第二十二号,たばこ耕作組合法施行規則,たばここうさくくみあいほうせこうきそく,333M50000040022
府省令,昭和三十三年大蔵省令第四十五号,特別調達資金債権管理事務取扱規則,とくべつちょうたつしきんさいけんかんりじむとりあつかいきそく,333M50000040045
府省令,昭和三十三年大蔵省令第四十九号,特定の出納官吏の出納保管に関する特別取扱規則,とくていのすいとうかんりのすいとうほかんにかんするとくべつとりあつかいきそく,333M50000040049
府省令,昭和三十三年大蔵省令第五十四号,国家公務員共済組合法施行規則,こっかこうむいんきょうさいくみあいほうせこうきそく,333M50000040054,国公共済法施行規則
府省令,昭和三十三年文部省令第十八号,学校保健安全法施行規則,がっこうほけんあんぜんほうせこうきそく,333M50000080018
府省令,昭和三十三年文部省令第十九号,公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律施行規則,こうりつぎむきょういくしょがっこうのがっきゅうへんせいおよびきょうしょくいんていすうのひょうじゅんにかんするほうりつせこうきそく,333M50000080019,義務教育諸学校標準法施行規則,義務標準法施行規則,義務教育標準法施行規則
府省令,昭和三十三年文部省令第二十一号,義務教育諸学校等の施設費の国庫負担等に関する法律施行規則,ぎむきょういくしょがっこうとうのしせつひのこっこふたんとうにかんするほうりつせこうきそく,333M50000080021,施設費負担法施行規則
府省令,昭和三十三年厚生省令第二十四号,臨床検査技師等に関する法律施行規則,りんしょうけんさぎしとうにかんするほうりつせこうきそく,333M50000100024
府省令,昭和三十三年厚生省令第二十七号,予防接種実施規則,よぼうせっしゅじっしきそく,333M50000100027
府省令,昭和三十三年厚生省令第四十六号,調理師法施行規則,ちょうりしほうせこうきそく,333M50000100046
府省令,昭和三十三年厚生省令第五十三号,国民健康保険法施行規則,こくみんけんこうほけんほうせこうきそく,333M50000100053,国健保法施行規則,国保法施行規則
府省令,昭和三十三年通商産業省令第八十六号,水洗炭業に関する法律施行規則,すいせんたんぎょうにかんするほうりつせこうきそく,333M50000400086
府省令,昭和三十三年通商産業省令第百十八号,工業用水道事業法施行規則,こうぎょうようすいどうじぎょうほうせこうきそく,333M50000400118
府省令,昭和三十三年通商産業省令第百十九号,工業用水道施設の技術的基準を定める省令,こうぎょうようすいどうしせつのぎじゅつてききじゅんをさだめるしょうれい,333M50000400119
府省令,昭和三十三年法務省・通商産業省令第一号,水洗炭業者保証金規則,すいせんたんぎょうしゃほしょうきんきそく,333M50000410001
府省令,昭和三十三年運輸省令第三十二号,ユース・ホステル整備費補助金交付規則,ゆーす・ほすてるせいびひほじょきんこうふきそく,333M50000800032
府省令,昭和三十三年郵政省令第十八号,電話加入権質に関する臨時特例法施行規則,でんわかにゅうけんしつにかんするりんじとくれいほうせこうきそく,333M50001000018,電質法施行規則
府省令,昭和三十三年農林省令第四十一号,農林漁業団体職員共済組合の財務及び会計に関する省令,のうりんぎょぎょうだんたいしょくいんきょうさいくみあいのざいむおよびかいけいにかんするしょうれい,333M50010000041
府省令,昭和三十三年農林省・建設省令第一号,地すべり等防止法施行規則,じすべりとうぼうしほうせこうきそく,333M50014000001
規則,昭和三十三年国家公安委員会規則第三号,検視規則,けんしきそく,333M50400000003
規則,昭和三十三年首都圏整備委員会規則第一号,首都圏整備法施行規則,しゅとけんせいびほうせこうきそく,333R00000006001
規則,昭和三十三年文化財保護委員会規則第一号,銃砲刀剣類登録規則,じゅうほうとうけんるいとうろくきそく,333R00000011001,銃刀登録規則
規則,昭和三十三年人事院規則九―二四,人事院規則九―二四（通勤手当）,じんじいんきそくきゅうのにじゅうよんつうきんてあて,333RJNJ09024000
法律,昭和三十四年法律第二十四号,工場立地法,こうじょうりっちほう,334AC0000000024
法律,昭和三十四年法律第六十七号,特定港湾施設整備特別措置法,とくていこうわんしせつせいびとくべつそちほう,334AC0000000067
法律,昭和三十四年法律第九十一号,北海道寒冷地畑作営農改善資金融通臨時措置法,ほっかいどうかんれいちはたさくえいのうかいぜんしきんゆうづうりんじそちほう,334AC0000000091
法律,昭和三十四年法律第百二十一号,特許法,とっきょほう,334AC0000000121
法律,昭和三十四年法律第百二十二号,特許法施行法,とっきょほうせこうほう,334AC0000000122
法律,昭和三十四年法律第百二十三号,実用新案法,じつようしんあんほう,334AC0000000123
法律,昭和三十四年法律第百二十四号,実用新案法施行法,じつようしんあんほうせこうほう,334AC0000000124
法律,昭和三十四年法律第百二十五号,意匠法,いしょうほう,334AC0000000125
法律,昭和三十四年法律第百二十六号,意匠法施行法,いしょうほうせこうほう,334AC0000000126
法律,昭和三十四年法律第百二十七号,商標法,しょうひょうほう,334AC0000000127
法律,昭和三十四年法律第百二十八号,商標法施行法,しょうひょうほうせこうほう,334AC0000000128
法律,昭和三十四年法律第百三十五号,接収貴金属等の処理に関する法律,せっしゅうききんぞくとうのしょりにかんするほうりつ,334AC0000000135
法律,昭和三十四年法律第百三十六号,自動車ターミナル法,じどうしゃたーみなるほう,334AC0000000136
法律,昭和三十四年法律第百三十七号,最低賃金法,さいていちんぎんほう,334AC0000000137,最賃法
法律,昭和三十四年法律第百四十一号,国民年金法,こくみんねんきんほう,334AC0000000141
法律,昭和三十四年法律第百四十七号,国税徴収法,こくぜいちょうしゅうほう,334AC0000000147
法律,昭和三十四年法律第百五十五号,小売商業調整特別措置法,こうりしょうぎょうちょうせいとくべつそちほう,334AC0000000155,商調法
法律,昭和三十四年法律第百六十号,中小企業退職金共済法,ちゅうしょうきぎょうたいしょくきんきょうさいほう,334AC0000000160,中退法
法律,昭和三十四年法律第百六十五号,連合国財産の返還等に伴う損失の処理等に関する法律,れんごうこくざいさんのへんかんとうにともなうそんしつのしょりとうにかんするほうりつ,334AC0000000165
法律,昭和三十四年法律第百九十四号,核燃料物質の加工の請負に伴う外国人等の責任の免除等に関する法律,かくねんりょうぶっしつのかこうのうけおいにともなうがいこくじんとうのせきにんのめんじょとうにかんするほうりつ,334AC0000000194
法律,昭和三十四年法律第七号,未帰還者に関する特別措置法,みきかんしゃにかんするとくべつそちほう,334AC1000000007,未帰還者特別措置法
政令,昭和三十四年政令第十七号,道路整備事業に係る国の財政上の特別措置に関する法律施行令,どうろせいびじぎょうにかかるくにのざいせいじょうのとくべつそちにかんするほうりつせこうれい,334CO0000000017,道路整備事業財政特別措置法施行令,道路整備財源特例法施行令,道路財特法施行令,道路特例法施行令
政令,昭和三十四年政令第三十三号,内閣府設置法第四条第一項第二十四号に規定する北方地域の範囲を定める政令,ないかくふせっちほうだいよんじょうだいいっこうだいじゅうさんごうにきていするほっぽうちいきのはんいをさだめるせいれい,334CO0000000033
政令,昭和三十四年政令第四十一号,国民健康保険の国庫負担金等の算定に関する政令,こくみんけんこうほけんのこっこふたんきんとうのさんていにかんするせいれい,334CO0000000041
政令,昭和三十四年政令第五十一号,未帰還者に関する特別措置法施行令,みきかんしゃにかんするとくべつそちほうせこうれい,334CO0000000051,未帰還者特別措置法施行令
政令,昭和三十四年政令第百八号,特定港湾施設整備特別措置法施行令,とくていこうわんしせつせいびとくべつそちほうせこうれい,334CO0000000108
政令,昭和三十四年政令第百四十七号,下水道法施行令,げすいどうほうせこうれい,334CO0000000147
政令,昭和三十四年政令第百五十八号,図書館法施行令,としょかんほうせこうれい,334CO0000000158
政令,昭和三十四年政令第百六十三号,最低賃金審議会令,さいていちんぎんしんぎかいれい,334CO0000000163
政令,昭和三十四年政令第百八十三号,北海道寒冷地畑作営農改善資金融通臨時措置法施行令,ほっかいどうかんれいちはたさくえいのうかいぜんしきんゆうづうりんじそちほうせこうれい,334CO0000000183
政令,昭和三十四年政令第百八十四号,国民年金法施行令,こくみんねんきんほうせこうれい,334CO0000000184
政令,昭和三十四年政令第百八十八号,接収貴金属等の処理に関する法律施行令,せっしゅうききんぞくとうのしょりにかんするほうりつせこうれい,334CO0000000188
政令,昭和三十四年政令第百九十九号,消防審議会令,しょうぼうしんぎかいれい,334CO0000000199
政令,昭和三十四年政令第二百四十号,首都圏の近郊整備地帯及び都市開発区域の整備に関する法律施行令,しゅとけんのきんこうせいびちたいおよびとしかいはつくいきのせいびにかんするほうりつせこうれい,334CO0000000240
政令,昭和三十四年政令第二百四十二号,小売商業調整特別措置法施行令,こうりしょうぎょうちょうせいとくべつそちほうせこうれい,334CO0000000242,商調法施行令
政令,昭和三十四年政令第二百六十六号,連合国財産の返還等に伴う損失の処理等に関する法律施行令,れんごうこくざいさんのへんかんとうにともなうそんしつのしょりとうにかんするほうりつせこうれい,334CO0000000266
政令,昭和三十四年政令第二百六十九号,独立行政法人等の恩給納付金に関する政令,どくりつぎょうせいほうじんとうのおんきゅうのうふきんにかんするせいれい,334CO0000000269
政令,昭和三十四年政令第三百六号,危険物の規制に関する政令,きけんぶつのきせいにかんするせいれい,334CO0000000306
政令,昭和三十四年政令第三百二十号,自動車ターミナルの位置、構造及び設備の基準を定める政令,じどうしゃたーみなるのいち、こうぞうおよびせつびのきじゅんをさだめるせいれい,334CO0000000320
政令,昭和三十四年政令第三百二十九号,国税徴収法施行令,こくぜいちょうしゅうほうせこうれい,334CO0000000329
政令,昭和三十四年政令第三百三十四号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定及び日本国における国際連合の軍隊の地位に関する協定の実施に伴う航空法の特例に関する法律施行令,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていおよびにほんこくにおけるこくさいれんごうのぐんたいのちいにかんするきょうていのじっしにともなうこうくうほうのとくれいにかんするほうりつせこうれい,334CO0000000334
府省令,昭和三十四年総理府令第四十八号,内閣府の主管又は所管に係る一般会計及び特別会計の歳入について証券をもって納付しうる種目を定める内閣府令,ないかくふのしゅかんまたはしょかんにかかるいっぱんかいけいおよびとくべつかいけいのさいにゅうについてしょうけんをもってのうふしうるしゅもくをさだめるないかくふれい,334M50000002048
府省令,昭和三十四年総理府令第五十五号,危険物の規制に関する規則,きけんぶつのきせいにかんするきそく,334M50000002055
府省令,昭和三十四年総理府令第五十八号,地下水調査作業規程準則,ちかすいちょうささぎょうきていじゅんそく,334M50000002058
府省令,昭和三十四年総理府令第六十二号,陸上総隊司令部、方面総監部、師団司令部及び旅団司令部組織規則,りくじょうそうたいしれいぶほうめんそうかんぶしだんしれいぶおよびりょだんしれいぶそしききそく,334M50000002062
府省令,昭和三十四年法務省令第二号,供託規則,きょうたくきそく,334M50000010002
府省令,昭和三十四年大蔵省令第五号,日本銀行貨幣回収準備資金出納取扱規則,にほんぎんこうかへいかいしゅうじゅんびしきんすいとうとりあつかいきそく,334M50000040005
府省令,昭和三十四年大蔵省令第七号,米貨公債の事務の取扱に関する省令,べいかこうさいのじむのとりあつかいにかんするしょうれい,334M50000040007
府省令,昭和三十四年大蔵省令第九号,米貨公債の発行に関する省令,べいかこうさいのはっこうにかんするしょうれい,334M50000040009
府省令,昭和三十四年大蔵省令第十号,国家公務員宿舎法施行規則,こっかこうむいんしゅくしゃほうせこうきそく,334M50000040010
府省令,昭和三十四年大蔵省令第四十三号,接収貴金属等の処理に関する法律施行規則,せっしゅうききんぞくとうのしょりにかんするほうりつせこうきそく,334M50000040043
府省令,昭和三十四年大蔵省令第四十四号,日本銀行保管貴金属等取扱規則,にほんぎんこうほかんききんぞくとうとりあつかいきそく,334M50000040044
府省令,昭和三十四年大蔵省令第五十九号,連合国財産の返還等に伴う損失の処理等に関する法律施行規則,れんごうこくざいさんのへんかんとうにともなうそんしつのしょりとうにかんするほうりつせこうきそく,334M50000040059
府省令,昭和三十四年総理府・大蔵省令第一号,独立行政法人等の恩給納付金額通知書等の書式を定める命令,どくりつぎょうせいほうじんとうのおんきゅうのうふきんがくつうちしょとうのしょしきをさだめるめいれい,334M50000042001
府省令,昭和三十四年文部省令第二十一号,へヽきヽ地教育振興法施行規則,へきちきょういくしんこうほうせこうきそく,334M50000080021
府省令,昭和三十四年文部省令第二十三号,青少年の読書指導のための資料の作成等に関する規程,せいしょうねんのどくしょしどうのためのしりょうのさくせいとうにかんするきてい,334M50000080023
府省令,昭和三十四年厚生省令第五号,未帰還者に関する特別措置法施行規則,みきかんしゃにかんするとくべつそちほうせこうきそく,334M50000100005,未帰還者特別措置法施行規則
府省令,昭和三十四年厚生省令第十三号,国民公園、千鳥ケ淵戦没者墓苑並びに戦後強制抑留及び引揚死没者慰霊碑苑地管理規則,こくみんこうえん、ちとりがふちせんぼつしゃぼえんならびにせんごきょうせいよくりゅうおよびひきあげしぼつしゃいれいひえんちかんりきそく,334M50000100013
府省令,昭和三十四年厚生省令第十七号,老齢福祉年金支給規則,ろうれいふくしねんきんしきゅうきそく,334M50000100017
府省令,昭和三十四年運輸省令第三十五号,船員の最低賃金に関する省令,せんいんのさいていちんぎんにかんするしょうれい,334M50000800035
府省令,昭和三十四年運輸省令第四十六号,港湾運送事業法施行規則,こうわんうんそうじぎょうほうせこうきそく,334M50000800046
府省令,昭和三十四年運輸省令第四十七号,自動車ターミナル法施行規則,じどうしゃたーみなるほうせこうきそく,334M50000800047
府省令,昭和三十四年運輸省令第五十三号,船員に関する中小企業退職金共済法施行規則,せんいんにかんするちゅうしょうきぎょうたいしょくきんきょうさいほうせこうきそく,334M50000800053
府省令,昭和三十四年労働省令第十六号,最低賃金法施行規則,さいていちんぎんほうせこうきそく,334M50002000016,最賃法施行規則
府省令,昭和三十四年労働省令第二十三号,中小企業退職金共済法施行規則,ちゅうしょうきぎょうたいしょくきんきょうさいほうせこうきそく,334M50002000023,中退法施行規則
府省令,昭和三十四年農林省令第二十二号,北海道寒冷地畑作営農改善資金融通臨時措置法施行規則,ほっかいどうかんれいちはたさくえいのうかいぜんしきんゆうづうりんじそちほうせこうきそく,334M50010000022
府省令,昭和三十四年農林省令第三十八号,不要存置林野の売払いについての国有林野の管理経営に関する法律施行規則及び国有林野の活用に関する法律施行規則の臨時特例に関する省令,ふようそんちりんやのばいはらいについてのこくゆうりんやのかんりけいえいにかんするほうりつせこうきそくおよびこくゆうりんやのかつようにかんするほうりつせこうきそくのりんじとくれいにかんするしょうれい,334M50010000038
府省令,昭和三十四年大蔵省・厚生省・農林省・通商産業省令第一号,小売商業調整特別措置法施行規則,こうりしょうぎょうちょうせいとくべつそちほうせこうきそく,334M50010540001,商調法施行規則
府省令,昭和三十四年国家公安委員会規則第二号,科学警察研究所の各部の内部組織に関する規則,かがくけいさつけんきゅうじょのかくぶのないぶそしきにかんするきそく,334M50400000002
法律,昭和三十五年法律第二十三号,経済及び技術協力のため必要な物品等の外国政府等に対する譲与等に関する法律,けいざいおよびぎじゅつきょうりょくのためひつようなぶっぴんとうのがいこくせいふとうにたいするじょうよとうにかんするほうりつ,335AC0000000023
法律,昭和三十五年法律第三十号,じん肺法,じんぱいほう,335AC0000000030
法律,昭和三十五年法律第三十六号,関税暫定措置法,かんぜいざんていそちほう,335AC0000000036,暫定法
法律,昭和三十五年法律第三十七号,知的障害者福祉法,ちてきしょうがいしゃふくしほう,335AC0000000037,知福法
法律,昭和三十五年法律第四十九号,養鶏振興法,ようけいしんこうほう,335AC0000000049
法律,昭和三十五年法律第八十四号,住宅地区改良法,じゅうたくちくかいりょうほう,335AC0000000084
法律,昭和三十五年法律第八十九号,商工会法,しょうこうかいほう,335AC0000000089
法律,昭和三十五年法律第百号,裁判官の災害補償に関する法律,さいばんかんのさいがいほしょうにかんするほうりつ,335AC0000000100
法律,昭和三十五年法律第百五号,道路交通法,どうろこうつうほう,335AC0000000105,道交法
法律,昭和三十五年法律第百二十三号,障害者の雇用の促進等に関する法律,しょうがいしゃのこようのそくしんとうにかんするほうりつ,335AC0000000123,障害者雇用促進法
法律,昭和三十五年法律第百三十九号,電気工事士法,でんきこうじしほう,335AC0000000139
法律,昭和三十五年法律第百四十五号,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律,いやくひんいりょうききとうのひんしつゆうこうせいおよびあんぜんせいのかくほとうにかんするほうりつ,335AC0000000145,医薬品医療機器等法,薬事法,薬機法
法律,昭和三十五年法律第百四十六号,薬剤師法,やくざいしほう,335AC0000000146
法律,昭和三十五年法律第百五十三号,国際開発協会への加盟に伴う措置に関する法律,こくさいかいはつきょうかいへのかめいにともなうそちにかんするほうりつ,335AC0000000153
政令,昭和三十五年政令第四号,輸出入取引法第二条第四号の規定に基づく政令,ゆしゅつにゅうとりひきほうだいにじょうだいよんごうのきていにもとづくせいれい,335CO0000000004,輸取法第二条第四号の規定に基づく政令
